page_id,page_title,view_count,protection_level,protection_expiry,page_length,page_id_scrapped,number_page_watchers,number_page_watchers_recent_edits,number_of_redirects,page_views_past_30days,total_edits,recent_number_of_edits,number_distinct_authors,number_categories
11159021,Tethered Aerostat Radar System,258455,unprotected,,8569,11159021,33,8,0,2615,96,0,0,2
3738932,Electoral district of Ashford,12444,unprotected,,6828,3738932,25,14,1,52,97,0,0,2
10716643,John Pinone,42861,unprotected,,6929,10716643,25,14,6,193,101,0,0,2
42281957,New South Wales women's rugby league team,16388,unprotected,,23535,42281957,25,14,1,160,101,0,0,2
31080734,Islamic Djamaat of Dagestan,65341,unprotected,,15163,31080734,25,14,2,1294,103,0,0,2
2491816,Parfleche,73155,unprotected,,7921,2491816,25,14,1,546,104,0,0,2
3138578,List of hospitals in Albania,36658,unprotected,,6080,3138578,25,14,0,286,108,0,0,2
5604375,IFIC Bank,139521,unprotected,,3190,5604375,25,14,1,4911,108,0,0,2
17144344,German occupation of Estonia during World War I,45499,unprotected,,8494,17144344,25,14,2,400,111,0,0,2
48033645,2015 Chilean telethon,20702,unprotected,,7471,48033645,25,14,0,13,111,0,0,2
484593,Spiritualist Association of Great Britain,34434,unprotected,,9183,484593,25,14,1,327,112,0,0,2
2864312,Canadair CC-109 Cosmopolitan,66586,unprotected,,6865,2864312,25,14,9,482,114,0,0,2
6115189,Storm Davis,74628,unprotected,,7799,6115189,25,14,0,626,115,0,0,2
12314286,Nimrud lens,110543,unprotected,,7659,12314286,37,9,3,827,116,0,0,2
23634620,Pee-Wee Harris,20622,unprotected,,8495,23634620,25,14,2,158,119,0,0,2
15596669,Mitsubishi 740,25810,unprotected,,14792,15596669,25,14,6,128,121,0,0,2
3038512,WAVA-FM,33990,unprotected,,9239,3038512,25,14,1,228,122,0,0,2
6760636,Mike Burns (baseball),18032,unprotected,,5542,6760636,25,14,2,86,122,0,0,2
48451789,List of New Mexico State Aggies football seasons,23134,unprotected,,54854,48451789,25,14,0,258,122,0,0,2
27624312,Malparida,44851,unprotected,,8792,27624312,25,14,0,379,125,0,0,2
1368137,List of hospitals in Maryland,159795,unprotected,,8596,1368137,25,14,0,837,126,0,0,2
15294462,Oxford Poetry,27723,unprotected,,6805,15294462,25,14,1,113,126,0,0,2
23691162,Dolby 3D,95361,unprotected,,3401,23691162,48,8,1,456,127,0,0,2
11202263,David Lloyd (Welsh politician),24276,unprotected,,5536,11202263,25,14,2,96,128,0,0,2
498677,Lists of fictional species,367478,unprotected,,2986,498677,90,17,18,2337,129,0,0,2
6904597,Static discharger,213741,unprotected,,3374,6904597,25,14,3,1752,129,0,0,2
11796430,ArmorGroup,120497,unprotected,,14929,11796430,32,14,3,1433,135,0,0,2
8103373,Reduction of nitro compounds,334654,unprotected,,14314,8103373,25,14,1,2603,136,0,0,2
30438727,Robot Chicken (season 2),79689,unprotected,,31185,30438727,25,14,0,852,136,0,0,2
13792022,1951 Stanley Cup Finals,45217,unprotected,,9724,13792022,25,14,1,218,138,0,0,2
960423,Spaldeen,97983,unprotected,,2396,960423,25,14,3,1256,146,0,0,2
337371,Bernoulli Box,97167,unprotected,,3799,337371,25,14,2,867,148,0,0,2
192375,Cymbal making,39336,unprotected,,10690,192375,25,14,0,153,149,0,0,2
41910874,Leg mechanism,114174,unprotected,,13153,41910874,25,14,0,896,149,0,0,2
8789450,Devrukhe,46243,unprotected,,1951,8789450,25,14,0,725,150,0,0,2
10699225,Univox Super-Fuzz,59528,unprotected,,5148,10699225,25,14,3,688,151,0,0,2
7091960,"2nd Battalion, York and Lancaster Regiment",21293,unprotected,,27609,7091960,25,14,0,111,154,0,0,2
1447341,National Air Races,64070,unprotected,,11175,1447341,25,14,5,543,156,0,0,2
30049002,Mission Essential,76337,unprotected,,34640,30049002,25,14,2,1151,158,0,0,2
887190,Lincoln (novel),132534,unprotected,,40468,887190,25,14,1,1562,159,0,0,2
16385594,"Jeff Jackson (ice hockey, born 1955)",33103,unprotected,,17375,16385594,25,14,2,97,160,0,0,2
41310409,2013 Beef 'O' Brady's Bowl,18769,unprotected,,26633,41310409,25,14,1,97,170,0,0,2
24646036,Malta in the Eurovision Song Contest 2010,18644,unprotected,,27339,24646036,25,14,0,73,178,0,0,2
226629,Consideration under American law,90918,unprotected,,8638,226629,32,2,3,434,189,0,0,2
1678451,Downsview Airport,115576,unprotected,,8382,1678451,25,14,4,1358,189,0,0,2
4553551,Beech Bend Park,71843,unprotected,,22704,4553551,25,14,1,761,192,0,0,2
3070952,Daisy Rock Girl Guitars,35075,unprotected,,3536,3070952,25,14,4,317,194,0,0,2
843458,The Poddington Peas,91056,unprotected,,18017,843458,25,14,4,978,196,0,0,2
48881147,2016 in Canada,33455,unprotected,,18909,48881147,25,14,0,114,200,0,0,2
42867938,UFC Fight Night: Henderson vs. dos Anjos,119783,unprotected,,9927,42867938,25,14,3,721,202,0,0,2
71917,Natural Color System,394367,unprotected,,13064,71917,63,8,2,3532,209,0,0,2
1126110,Photosystem II,456765,unprotected,,21513,1126110,33,3,11,2859,246,0,0,2
6340137,Tommy Doherty,50508,unprotected,,6937,6340137,25,14,2,379,250,0,0,2
840704,Involute,369205,unprotected,,10870,840704,58,10,3,3116,291,0,0,2
6658079,Jessica Yellin,354811,unprotected,,13167,6658079,25,14,0,2443,296,0,0,2
11324325,Samuel Whitside,48196,unprotected,,20073,11324325,25,14,1,465,304,0,0,2
3570199,List of Chicago Bears players,301683,unprotected,,34894,3570199,25,14,8,1561,352,0,0,2
1775851,List of Dublin City University people,15740,unprotected,,13882,1775851,25,14,1,79,457,0,0,2
3666028,Mxit,209445,unprotected,,9504,3666028,46,5,4,1592,678,0,0,2
863116,Extreme points of Earth,2430989,unprotected,,48,863116,332,32,0,6331,1608,0,0,2
33993952,Pretty Little Liars (season 3),1299558,unprotected,,74366,33993952,38,2,5,5930,2599,0,0,2
22879096,Signal Mountain (Alberta),6341,unprotected,,1093,22879096,25,14,0,29,9,1,1,2
20082902,Augustin Senghor,13999,unprotected,,1391,20082902,25,14,0,330,14,1,1,2
39514367,Yuba Pass (Sierra County),8788,unprotected,,1611,39514367,25,14,3,57,21,1,1,2
41883805,Postal addresses in Gibraltar,65008,unprotected,,3102,41883805,25,14,2,564,25,1,1,2
12807286,Stucley baronets,10825,unprotected,,2228,12807286,25,14,3,84,31,1,1,2
46927733,Dorothea-Maria Rosen,9211,unprotected,,4580,46927733,25,14,2,40,35,1,1,2
1064200,APSE,15056,unprotected,,4019,1064200,25,14,1,81,37,1,1,2
21386627,Walter Nugent,10451,unprotected,,2965,21386627,25,14,3,91,47,1,1,2
18127219,Paragrammatism,38405,unprotected,,3792,18127219,25,14,0,201,48,1,1,2
18304700,Impossiball,43344,unprotected,,3561,18304700,25,14,0,407,56,1,1,2
14725632,Leon McFadden,12700,unprotected,,4699,14725632,25,14,0,62,57,1,1,2
37287868,Clamdigger (train),23894,unprotected,,13806,37287868,25,14,1,168,60,1,1,2
9970833,Xiahou Hui (Sima Shi's wife),24906,unprotected,,3600,9970833,25,14,1,273,69,1,1,2
4241514,Dance of the Tiger,44428,unprotected,,5212,4241514,25,14,1,374,72,1,1,2
39148223,Prime version,28334,unprotected,,11803,39148223,25,14,2,207,74,1,1,2
16633924,18880 Toddblumberg,6510,unprotected,,9868,16633924,25,14,1,9,78,1,1,2
23010508,List of Kentucky Wildcats men's basketball head coaches,268784,unprotected,,4846,23010508,25,14,0,975,87,1,1,2
1521001,"Patrick Hepburn, 1st Lord Hailes",19451,unprotected,,3705,1521001,25,14,1,188,90,1,1,2
11362081,Wireless Washtenaw,7365,unprotected,,10063,11362081,25,14,0,20,96,1,1,2
6730532,Derrinstown Stud Derby Trial,17695,unprotected,,24658,6730532,25,14,0,69,97,1,1,2
9307504,ITN World News,19411,unprotected,,8584,9307504,25,14,1,176,128,1,1,2
649497,Ten High,66388,unprotected,,2962,649497,25,14,0,435,130,1,1,2
32774781,2011 University of Miami athletics scandal,118586,unprotected,,22057,32774781,25,14,2,807,143,1,1,2
3160128,Frigid Hare,44880,unprotected,,4418,3160128,25,14,0,513,146,1,1,2
2255820,Transthoracic echocardiogram,446257,unprotected,,24378,2255820,25,14,0,3617,156,1,1,2
18590036,1990s in science and technology,198914,unprotected,,12001,18590036,25,14,1,926,163,1,1,2
42750720,2014 Coca-Cola 600,22228,unprotected,,44421,42750720,25,14,0,68,192,1,1,2
25110094,Manny Pacquiao vs. Miguel Cotto,134125,unprotected,,12816,25110094,25,14,4,4879,204,1,1,2
49659602,List of UEFA European Championship own goals,17822,unprotected,,18932,49659602,25,14,0,1199,221,1,1,2
8272226,The Last Templar,96686,unprotected,,10486,8272226,25,14,2,975,264,1,1,2
3562095,"Water, Water Every Hare",88589,unprotected,,8148,3562095,25,14,0,1199,293,1,1,2
8700405,List of Major League Baseball on ESPN Radio broadcasters,40928,unprotected,,22918,8700405,25,14,1,157,307,1,1,2
27387848,2010–11 Southern Football League,22063,unprotected,,57276,27387848,25,14,4,121,343,1,1,2
6905245,Seven Bridges Road,445995,unprotected,,19543,6905245,25,14,0,4136,349,1,1,2
689988,Ivan Koloff,736692,unprotected,,22958,689988,32,2,4,8135,731,1,1,2
42708304,Paul Schott Stevens,10333,unprotected,,24110,42708304,25,14,1,56,29,2,1,2
23755814,Demro TAC-1,32491,unprotected,,3924,23755814,25,14,10,289,40,2,2,2
30439682,Robot Chicken (season 3),74828,unprotected,,27930,30439682,25,14,0,848,94,2,1,2
43043974,Military ranks of Portugal,93932,unprotected,,4154,43043974,25,14,1,1946,101,2,1,2
18204430,Agilisys,45609,unprotected,,12384,18204430,25,14,0,461,89,3,2,2
1364102,Easterwood Airport,101436,unprotected,,9900,1364102,25,14,7,1022,214,3,2,2
27988565,List of Paralympic mascots,54297,unprotected,,11107,27988565,25,14,2,4053,234,3,3,2
3477461,Man-Kzin Wars,121585,unprotected,,28557,3477461,25,14,10,1228,244,3,1,2
1376344,List of universities in Haiti,70918,unprotected,,5382,1376344,25,14,0,366,220,4,3,2
5508002,New World crops,442438,unprotected,,12951,5508002,47,5,5,17363,347,4,2,2
47387477,College Football America Yearbook,5798,unprotected,,8137,47387477,25,14,0,85,32,5,2,2
2280119,1980 in baseball,58626,unprotected,,53236,2280119,25,14,0,336,292,12,2,2
2382960,List of Chief Ministers of Sikkim,242108,unprotected,,132,2382960,25,14,0,297,2,0,0,3
29001383,Ōsama (musician),2506,unprotected,,92,29001383,25,14,0,0,2,0,0,3
35857697,Bellechasse (Lower Canada),5045,unprotected,,1245,35857697,25,14,0,14,2,0,0,3
4786344,Georgi Ivanov (disambiguation),3547,unprotected,,72,57826383,25,14,0,2,2,0,0,3
15296847,96 (disambiguation),5091,unprotected,,61,55305238,25,14,0,23,2,0,0,3
21573715,Snow Mountain Garlic,22117,unprotected,,89,56930590,25,14,0,19,2,0,0,3
24178107,Royston Crow (disambiguation),2071,unprotected,,102,65062109,25,14,0,0,2,0,0,3
28012639,Missing (EP),8558,unprotected,,113,63204571,25,14,0,1,2,0,0,3
32384058,Diodorus (genus),9186,unprotected,,80,56230606,25,14,0,70,2,0,0,3
40433665,Yunjin Road Station,4643,unprotected,,109,56294576,25,14,0,0,2,0,0,3
43576460,Heterogeneous Combustion,9211,unprotected,,84,55995201,25,14,0,1,2,0,0,3
44286453,Paratimiola rondoni,1896,unprotected,,97,61185103,25,14,0,0,2,0,0,3
47126501,More Than (company),79277,unprotected,,108,67389476,25,14,0,48,2,0,0,3
211514,National Monument (United States),345621,unprotected,,96,59623618,88,8,0,271,3,0,0,3
43538285,List of UMass Minutemen in the NFL Draft,19926,unprotected,,133,43538285,25,14,0,12,3,0,0,3
1672551,Concentrated Animal Feeding Operation,129741,unprotected,,132,51045203,25,14,0,367,3,0,0,3
12336647,God Is Love (song),16649,unprotected,,119,66321894,25,14,0,38,3,0,0,3
20793022,General (comics),12461,unprotected,,857,20793022,25,14,0,70,3,0,0,3
38223402,Maberly (surname),3376,unprotected,,447,38223402,25,14,0,12,3,0,0,3
40160858,Paul Baker (disambiguation),1691,unprotected,,102,51878097,25,14,0,4,3,0,0,3
41869198,Zweerts,2222,unprotected,,357,41869198,25,14,0,4,3,0,0,3
42411842,USCGC Walnut,7083,unprotected,,521,42411842,25,14,0,26,3,0,0,3
46868915,Keala,5929,unprotected,,428,46868915,25,14,0,44,3,0,0,3
49373173,J. Eliazer Stadion,5901,unprotected,,1972,49373173,25,14,0,11,3,0,0,3
49467041,Movement for the Recovery of the PCE,3065,unprotected,,1885,49467041,25,14,1,2,3,0,0,3
2974855,Kiabonyoru primary school,1695,unprotected,,109,2974855,25,14,0,0,4,0,0,3
2453197,(47171) 1999 TC36,14173,unprotected,,189,55486820,25,14,0,2,4,0,0,3
12375817,Agile snouted tree frog,1394,unprotected,,125,51362011,25,14,0,0,4,0,0,3
49073904,Keena,7879,unprotected,,498,49073904,25,14,0,49,4,0,0,3
39146505,Laqueur,3688,unprotected,,332,39146505,25,14,0,11,5,0,0,3
41219346,Tochilin,3825,unprotected,,493,41219346,25,14,0,5,5,0,0,3
49994223,John Novotny,4370,unprotected,,2363,49994223,25,14,1,18,5,0,0,3
30045857,Schlink,3618,unprotected,,345,30045857,25,14,0,10,6,0,0,3
31188111,Science and Technology Museum,3959,unprotected,,1029,31188111,25,14,3,5,6,0,0,3
23527628,Mecaya River,3470,unprotected,,635,23527628,25,14,0,9,6,0,0,3
27624834,Fosterella robertreadii,5242,unprotected,,1078,27624834,25,14,0,9,6,0,0,3
31868847,2008 Mito HollyHock season,5150,unprotected,,7133,31868847,25,14,0,18,6,0,0,3
50223315,Ptichy Island,5184,unprotected,,308,50223315,25,14,1,10,6,0,0,3
21857829,Kostrzewski,2919,unprotected,,502,21857829,25,14,1,7,7,0,0,3
41627730,MV Stena Nordica,6559,unprotected,,429,41627730,25,14,3,14,7,0,0,3
43577267,Karl Alexander Wilhelm von Treskow,4822,unprotected,,1499,43577267,25,14,0,22,7,0,0,3
8979715,Bolt (comics),28754,unprotected,,952,8979715,25,14,1,49,7,0,0,3
29253580,Augustin Caron,7329,unprotected,,1284,29253580,25,14,0,23,7,0,0,3
35932753,McBrine,3070,unprotected,,276,35932753,25,14,0,12,7,0,0,3
38495222,Kamensky (surname),6007,unprotected,,624,38495222,25,14,0,41,7,0,0,3
40085262,Illanes,2480,unprotected,,823,40085262,25,14,1,8,7,0,0,3
43048098,Onthophagus coenobita,6507,unprotected,,1357,43048098,25,14,0,38,7,0,0,3
30271358,6th Independent Battery Indiana Light Artillery,5921,unprotected,,4632,30271358,25,14,0,20,8,0,0,3
39010249,Dundee (surname),6772,unprotected,,945,39010249,25,14,0,48,8,0,0,3
49159281,Liadov Glacier,2090,unprotected,,122,49159281,25,14,0,1,8,0,0,3
31012921,Cleveland Forest Citys all-time roster,4267,unprotected,,8329,31012921,25,14,0,14,8,0,0,3
41602437,Listed buildings in Faddiley,3088,unprotected,,11109,41602437,25,14,0,14,8,0,0,3
45503188,"Cow Hollow (Hickman County, Tennessee)",5860,unprotected,,751,45503188,25,14,0,18,8,0,0,3
48785918,Allen Hiram Atwater,2099,unprotected,,1605,48785918,25,14,0,1,8,0,0,3
49371290,Ron Langeveld,4844,unprotected,,1919,49371290,25,14,0,19,8,0,0,3
32709384,Evgeny Palenga,5585,unprotected,,1240,32709384,25,14,0,13,9,0,0,3
7820216,SSUTR2,5550,unprotected,,433,7820216,25,14,0,11,9,0,0,3
22187225,Parallelura,2717,unprotected,,58,22187225,25,14,0,0,9,0,0,3
24093630,Charles Knight (civil servant),3539,unprotected,,971,24093630,25,14,0,14,9,0,0,3
29323341,Blechnum Peaks,3002,unprotected,,709,29323341,25,14,0,3,9,0,0,3
31252635,Purdown,10040,unprotected,,505,31252635,25,14,0,73,9,0,0,3
33945914,Futrell,4098,unprotected,,332,33945914,25,14,0,8,9,0,0,3
40019178,"Pollard, Washington",4676,unprotected,,940,40019178,25,14,0,22,9,0,0,3
41801260,Berberis pumila,3716,unprotected,,1867,41801260,25,14,2,10,9,0,0,3
43577224,1969 Dutch Open (tennis),7325,unprotected,,2428,43577224,25,14,0,14,9,0,0,3
44471165,Sara Shej,5759,unprotected,,1526,44471165,25,14,1,13,9,0,0,3
44953578,Mabuti Potloane,5764,unprotected,,1740,44953578,25,14,0,8,9,0,0,3
46731207,Brahim Ben Bouilla,5279,unprotected,,1636,46731207,25,14,1,11,9,0,0,3
47050812,Don't Make Me (Toya song),1096,unprotected,,98,47050812,25,14,0,0,9,0,0,3
48928987,Eubranchus falklandicus,2282,unprotected,,1808,48928987,25,14,0,2,9,0,0,3
19028722,2006 Israel-Lebanon conflict,74619,sysop, infinity,19028722,77,1002,1001,0,289,10,0,0,3
43194888,Geostachys,4553,unprotected,,3152,43194888,25,14,1,23,10,0,0,3
5693412,Mahoe,13578,unprotected,,411,5693412,25,14,2,76,10,0,0,3
33139438,"Kelly, Cornwall",5617,unprotected,,732,33139438,25,14,0,17,10,0,0,3
34890743,Fishback,10465,unprotected,,894,34890743,25,14,0,35,10,0,0,3
36498133,"Muang Kham, Laos",6816,unprotected,,2258,36498133,25,14,0,26,10,0,0,3
43655946,Haumaniastrum,7707,unprotected,,4350,43655946,25,14,0,45,10,0,0,3
47019409,Bastide d'Orcel,3983,unprotected,,1336,47019409,25,14,0,6,10,0,0,3
49435813,Brouillet (surname),3321,unprotected,,359,49435813,25,14,0,10,10,0,0,3
48879284,"Kingscreek, Ohio",6188,unprotected,,1311,48879284,25,14,0,18,11,0,0,3
18410327,Gentner,6003,unprotected,,540,18410327,25,14,0,20,11,0,0,3
29417232,Mount Neder,2854,unprotected,,732,29417232,25,14,0,3,11,0,0,3
29554780,Lomonosov Mountains,6035,unprotected,,957,29554780,25,14,0,9,11,0,0,3
29678427,Socialist Party of Guinea,3458,unprotected,,1665,29678427,25,14,0,8,11,0,0,3
38685334,Jonathan Leria,2993,unprotected,,716,38685334,25,14,1,4,11,0,0,3
41545739,Myrmecophilus americanus,4686,unprotected,,1562,41545739,25,14,0,31,11,0,0,3
42074856,Joy Hearn,7666,unprotected,,5103,42074856,25,14,0,14,11,0,0,3
45525506,Penicillium freii,4829,unprotected,,2664,45525506,25,14,0,23,11,0,0,3
46782481,Bernhardt Creek,2785,unprotected,,977,46782481,25,14,0,6,11,0,0,3
16623945,SS Potsdam,5496,unprotected,,670,16623945,25,14,0,46,12,0,0,3
22152296,Acnissa,4081,unprotected,,72,22152296,25,14,0,0,12,0,0,3
26069839,Tidass,4893,unprotected,,3261,26069839,25,14,0,11,12,0,0,3
45704583,Altounyan,3211,unprotected,,762,45704583,25,14,5,27,12,0,0,3
8950318,Hakaufasi,3107,unprotected,,451,8950318,25,14,0,8,13,0,0,3
19516468,Tinta Francisca,12664,unprotected,,811,19516468,25,14,0,38,13,0,0,3
22761886,Vachendorf (Prien am Chiemsee),7557,unprotected,,1107,22761886,25,14,0,11,13,0,0,3
27022106,MacRobert,1509,unprotected,,1250,27022106,25,14,2,8,13,0,0,3
32983297,Clerk of the Weather,5801,unprotected,,2504,32983297,25,14,1,166,13,0,0,3
36987460,Angelov,8611,unprotected,,2543,36987460,25,14,1,66,13,0,0,3
31214359,Andrea Bölk,7653,unprotected,,951,31214359,25,14,2,18,14,0,0,3
31655410,Viola libanotica,7387,unprotected,,1644,31655410,25,14,0,42,14,0,0,3
15810485,Buccal mask,17263,unprotected,,626,15810485,25,14,0,133,14,0,0,3
26042017,Paquisha Canton,8071,unprotected,,2407,26042017,25,14,0,24,14,0,0,3
27696236,Madanakamaraja Katha,10161,unprotected,,4309,27696236,25,14,0,250,14,0,0,3
28670751,Vineland Avenue,14747,unprotected,,1550,28670751,25,14,0,40,14,0,0,3
29070031,Benson Bluff,2422,unprotected,,816,29070031,25,14,0,1,14,0,0,3
35101454,Margus (city),23115,unprotected,,1507,35101454,25,14,0,152,14,0,0,3
41997158,Guowen Bao,5216,unprotected,,1505,41997158,25,14,4,10,14,0,0,3
42453684,"Prairie City, Missouri",4660,unprotected,,1178,42453684,25,14,0,20,14,0,0,3
47102363,Ayeneh taudani,5891,unprotected,,1108,47102363,25,14,0,4,14,0,0,3
47316298,Dabuzi,5395,unprotected,,1111,47316298,25,14,0,17,14,0,0,3
49881497,Masanori Taguchi,4064,unprotected,,2486,49881497,25,14,0,14,14,0,0,3
29583909,Matney Peak,4293,unprotected,,1079,29583909,25,14,0,6,15,0,0,3
35883126,Kristina Bergstrand,4395,unprotected,,1711,35883126,25,14,0,11,15,0,0,3
38646355,Bhuvanaikabahu IV of Gampola,9515,unprotected,,2283,38646355,25,14,0,100,15,0,0,3
6898354,Black Hill Heath,6406,unprotected,,910,6898354,25,14,0,3,15,0,0,3
15845883,WSFB,9135,unprotected,,1450,15845883,25,14,1,23,15,0,0,3
16176207,Sparling,14363,unprotected,,519,16176207,25,14,0,35,15,0,0,3
24594562,Gustavo Selbach,7998,unprotected,,1725,24594562,25,14,0,32,15,0,0,3
24945652,Bedstone Court,10354,unprotected,,1735,24945652,25,14,0,53,15,0,0,3
26042242,United Nations Security Council Resolution 537,4712,unprotected,,1433,26042242,25,14,0,8,15,0,0,3
29435323,Johns Knoll,3066,unprotected,,745,29435323,25,14,0,5,15,0,0,3
31835282,Tom Gibson (Scottish politician),9070,unprotected,,2328,31835282,25,14,1,31,15,0,0,3
32602140,Satchwell v President of the Republic of South Africa,10455,unprotected,,4159,32602140,25,14,5,33,15,0,0,3
39858934,Plaza de toros de Las Palomas,10863,unprotected,,2271,39858934,25,14,0,23,15,0,0,3
46831704,Brush Creek (Minnesota),3370,unprotected,,823,46831704,25,14,0,4,15,0,0,3
47547848,Beaufortia aestiva,6446,unprotected,,5268,47547848,25,14,1,19,15,0,0,3
29733686,Linder Peak,4781,unprotected,,925,29733686,25,14,0,9,16,0,0,3
20239017,Dries (given name),10297,unprotected,,772,20239017,25,14,0,69,16,0,0,3
22048582,Land van den Bergh,6027,unprotected,,2368,22048582,25,14,1,37,16,0,0,3
26806968,Gorden,18070,unprotected,,524,26806968,25,14,0,118,16,0,0,3
27166824,Echoes of Valor,8924,unprotected,,1696,27166824,25,14,0,29,16,0,0,3
30282915,Motorenbau Werk Kassel,4193,unprotected,,1346,30282915,25,14,0,84,16,0,0,3
39720751,Vitreoscilla,17984,unprotected,,5747,39720751,25,14,0,126,16,0,0,3
42821022,Tian Wenlie,5292,unprotected,,858,42821022,25,14,0,9,16,0,0,3
50330064,Jane Ward (volleyball),6014,unprotected,,2580,50330064,25,14,0,89,16,0,0,3
33268311,Massa Candida,6328,unprotected,,706,33268311,25,14,1,43,17,0,0,3
38171430,Mahajamba River,6705,unprotected,,717,38171430,25,14,0,17,17,0,0,3
40959402,Nops guanabacoae,4168,unprotected,,2028,40959402,25,14,0,15,17,0,0,3
3967919,Second-order election,30129,unprotected,,2629,3967919,25,14,5,106,17,0,0,3
