page_id,page_title,view_count,protection_level,protection_expiry,page_length,number_page_watchers,number_page_watchers_recent_edits,number_of_redirects,page_views_past_30days,total_edits,recent_number_of_edits,number_distinct_authors,number_categories,protection_expiry,protection_expiry_date,protection_expiry_time,protection_duration_days,timestamp,protection_expiry_flag
3140575,Islamic views on slavery,1267085,autoconfirmed,,67573,549,34,22,59525,7853,9,5,6,infinity,infinity,31-12-9999,, 2021-08-20,1
3142246,Cluebat,1910,autoconfirmed,,8537,152,5,5,32321,3438,0,0,9,infinity,infinity,31-12-9999,, 2021-08-20,1
3148190,Human rights in Taiwan,68426,autoconfirmed,,11604,172,2,1,4012,2902,1,1,9,infinity,infinity,31-12-9999,, 2021-08-20,1
3153687,Citadel LLC,1511895,autoconfirmed,,41847,134,21,0,58289,1222,2,2,13,infinity,infinity,31-12-9999,, 2021-08-20,1
3153949,Jyothika,6406391,autoconfirmed,,106024,452,62,70,123456,10544,18,7,15,infinity,infinity,31-12-9999,, 2021-08-20,1
3156161,List of HIV-positive people,2711155,autoconfirmed,,113185,331,44,9,648949,4984,40,22,17,infinity,infinity,31-12-9999,, 2021-08-20,1
3156617,Jackopierce,51460,autoconfirmed,,103622,774,55,17,56192,7542,1,1,33,infinity,infinity,31-12-9999,, 2021-08-20,1
3157587,Lahore Front,186739,extendedconfirmed,,3203,Fewer than 30 watchers,,2,16,42,0,0,4,infinity,infinity,31-12-9999,, 2021-08-20,1
3162905,Dmitry Medvedev,6094014,autoconfirmed,,67062,55,4,4,10123,1396,1,1,6,infinity,infinity,31-12-9999,, 2021-08-20,1
3164979,Josh Hutcherson,8569348,autoconfirmed,,15564,Fewer than 30 watchers,,0,11795,110,0,0,7,infinity,infinity,31-12-9999,, 2021-08-20,1
3167465,Chris Owen (actor),1249293,autoconfirmed,,9762,Fewer than 30 watchers,,1,2788,528,0,0,11,infinity,infinity,31-12-9999,, 2021-08-20,1
3170781,Dimitrije Ljotić,142033,autoconfirmed,,5211,40,4,15,914,786,2,1,,infinity,infinity,31-12-9999,, 2021-08-20,1
3174493,Chris Jarvis (presenter),437804,autoconfirmed,,96110,123,23,21,8638,2584,3,3,18,infinity,infinity,31-12-9999,, 2021-08-20,1
3175156,Grug,64486,autoconfirmed,,113,Fewer than 30 watchers,,0,11,7,0,0,5,infinity,infinity,31-12-9999,, 2021-08-20,1
3177386,Disgusting,32768,extendedconfirmed,,48356,240,18,9,30431,1827,0,0,28,infinity,infinity,31-12-9999,, 2021-08-20,1
3184826,Kim Sharma,1495242,autoconfirmed,,17,Fewer than 30 watchers,,0,8,72,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3195049,Gal Gadot,38310365,autoconfirmed,,46,Fewer than 30 watchers,,0,396,1,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3196852,Interracial pornography,239079,autoconfirmed,,972,48,15,1,9903,947,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3201061,Experts Exchange,16636,autoconfirmed,,30,Fewer than 30 watchers,,0,3,16,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3204028,Edward Taub,80615,autoconfirmed,,149460,406,18,22,28348,16527,8,4,11,infinity,infinity,31-12-9999,, 2021-08-20,1
3204237,Hogenakkal Falls,758448,autoconfirmed,,79551,463,105,31,152945,3287,64,10,16,infinity,infinity,31-12-9999,, 2021-08-20,1
3204540,Battle of Chawinda,362528,extendedconfirmed,,70,Fewer than 30 watchers,,0,100,1,1,1,3,infinity,infinity,31-12-9999,, 2021-08-20,1
3205521,Government of China,2392329,autoconfirmed,,2559,Fewer than 30 watchers,,0,154,29,0,0,4,infinity,infinity,31-12-9999,, 2021-08-20,1
3205692,Early Records,3308,sysop,,144,Fewer than 30 watchers,,0,333,3,0,0,5,infinity,infinity,31-12-9999,, 2021-08-20,1
3208721,Dir (clan),251503,autoconfirmed,,24532,34,9,5,3223,906,2,2,19,infinity,infinity,31-12-9999,, 2021-08-20,1
3213059,David Villa,5401589,autoconfirmed,,50007,181,15,32,14176,1912,4,2,13,infinity,infinity,31-12-9999,, 2021-08-20,1
3216787,Index.php,3464324,sysop,,25,Fewer than 30 watchers,,0,104,2,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3223511,Los Alamitos High School,149027,autoconfirmed,,47,31,31,0,36,1,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3225415,Hindu mythological wars,604309,extendedconfirmed,,107431,302,29,45,59253,3863,9,5,31,infinity,infinity,31-12-9999,, 2021-08-20,1
3226446,Ministry of Defense (Israel),251424,extendedconfirmed,,66,34,8,0,9,1,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
3229641,Great Indian bustard,876577,autoconfirmed,,90,78,8,0,13,3,0,0,7,infinity,infinity,31-12-9999,, 2021-08-20,1
3243400,Joyce Meyer,2639221,autoconfirmed,,114461,776,28,41,67987,11219,1,1,25,infinity,infinity,31-12-9999,, 2021-08-20,1
3246690,Abu Dis,128546,extendedconfirmed,,117508,170,18,16,1351,2168,0,0,15,infinity,infinity,31-12-9999,, 2021-08-20,1
3253211,Chloë Grace Moretz,20624076,autoconfirmed,,40,Fewer than 30 watchers,,0,0,9,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3256023,Bielski partisans,856238,extendedconfirmed,,98,Fewer than 30 watchers,,0,27,72,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
3275340,Lausanne Conference of 1949,63918,extendedconfirmed,,10662,Fewer than 30 watchers,,1,34,34,1,1,,infinity,infinity,31-12-9999,, 2021-08-20,1
3278973,"Hold Me, Thrill Me, Kiss Me, Kill Me",253763,autoconfirmed,,23467,68,7,2,1079,698,0,0,14,infinity,infinity,31-12-9999,, 2021-08-20,1
3282364,Miss North Carolina USA,125241,autoconfirmed,,25522,Fewer than 30 watchers,,6,9858,665,0,0,4,infinity,infinity,31-12-9999,, 2021-08-20,1
3282471,Miss Maryland USA,103568,autoconfirmed,,101757,103,17,11,49422,3135,12,3,7,infinity,infinity,31-12-9999,, 2021-08-20,1
3282521,Miss Illinois USA,84076,autoconfirmed,,90037,94,18,69,11530,1191,1,1,6,infinity,infinity,31-12-9999,, 2021-08-20,1
3282967,Miss Minnesota USA,120080,autoconfirmed,,13039,Fewer than 30 watchers,,1,256,189,0,0,8,infinity,infinity,31-12-9999,, 2021-08-20,1
3283035,Miss Nebraska USA,74924,autoconfirmed,,5123,Fewer than 30 watchers,,0,423,217,1,1,5,infinity,infinity,31-12-9999,, 2021-08-20,1
3283791,Domestic terrorism in the United States,1668330,autoconfirmed,,41,Fewer than 30 watchers,,0,92,8,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3284437,Miss Kansas USA,87389,autoconfirmed,,107159,419,49,14,30619,4461,0,0,16,infinity,infinity,31-12-9999,, 2021-08-20,1
3284799,Miss Georgia USA,115753,autoconfirmed,,75842,972,74,29,112398,4722,6,4,43,infinity,infinity,31-12-9999,, 2021-08-20,1
3284961,Miss Tennessee USA,150215,autoconfirmed,,20138,Fewer than 30 watchers,,10,1400,469,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3285075,Miss Missouri USA,253278,autoconfirmed,,12120,Fewer than 30 watchers,,1,654,568,1,1,7,infinity,infinity,31-12-9999,, 2021-08-20,1
3287393,Mountaineer Field,17457,autoconfirmed,,46986,68,8,12,11056,4890,1,1,18,infinity,infinity,31-12-9999,, 2021-08-20,1
3292907,Miss California USA,428960,autoconfirmed,,54,490,10,0,2387,4,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3306354,List of awards and nominations received by Beyoncé,1458083,autoconfirmed,,77632,104,14,11,22310,1363,2,2,23,infinity,infinity,31-12-9999,, 2021-08-20,1
3308250,Colonization of space,17519,autoconfirmed,,9508,79,9,2,5497,654,0,0,7,infinity,infinity,31-12-9999,, 2021-08-20,1
3309232,Miss South Carolina USA,101986,autoconfirmed,,91651,Fewer than 30 watchers,,0,611,2418,1,1,11,infinity,infinity,31-12-9999,, 2021-08-20,1
3311185,List of nicknames in basketball,77572,autoconfirmed,,57193,43,9,12,11561,410,1,1,4,infinity,infinity,31-12-9999,, 2021-08-20,1
3311451,Mina Khel,1520,sysop,,34,Fewer than 30 watchers,,0,529,2,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3317607,Kapo,158938,extendedconfirmed,,307284,1232,354,118,689801,9657,85,39,41,infinity,infinity,31-12-9999,, 2021-08-20,1
3318231,Khowar,14515,autoconfirmed,,84999,251,23,25,78930,5299,2,2,39,infinity,infinity,31-12-9999,, 2021-08-20,1
3319127,Chase Meridian,39441,sysop,,88,Fewer than 30 watchers,,0,2,16,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3326668,Horse worship,127066,autoconfirmed,,1145,42,15,2,719,502,2,2,,infinity,infinity,31-12-9999,, 2021-08-20,1
3329753,List of best-selling albums,9461390,autoconfirmed,,114322,205,32,23,163934,9780,21,12,24,infinity,infinity,31-12-9999,, 2021-08-20,1
3330391,Cryptocurrency exchange,1034491,extendedconfirmed,,16222,55,7,13,7346,894,0,0,6,infinity,infinity,31-12-9999,, 2021-08-20,1
3342469,Kotromanić dynasty,102404,autoconfirmed,,116922,126,19,2,111554,2521,6,2,12,infinity,infinity,31-12-9999,, 2021-08-20,1
3346025,Gary Null,225468,autoconfirmed,,56290,175,21,11,30088,1874,1,1,9,infinity,infinity,31-12-9999,, 2021-08-20,1
3351494,Gorals,308426,autoconfirmed,,1636,Fewer than 30 watchers,,3,206,514,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3354430,Jewish Quarter (Jerusalem),209573,extendedconfirmed,,31474,49,13,9,908,185,0,0,10,infinity,infinity,31-12-9999,, 2021-08-20,1
3361801,Alan Dershowitz,6577492,extendedconfirmed,,100819,88,7,14,361,1364,0,0,11,infinity,infinity,31-12-9999,, 2021-08-20,1
3362809,Galileo affair,1116868,extendedconfirmed,,82704,295,44,33,32397,2147,9,4,20,infinity,infinity,31-12-9999,, 2021-08-20,1
3381395,Bedolah,19874,extendedconfirmed,,17287,46,8,6,3702,1551,0,0,13,infinity,infinity,31-12-9999,, 2021-08-20,1
3382014,Elizabeth May,850124,autoconfirmed,,22,Fewer than 30 watchers,,0,0,12,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3386784,Maris Stella High School,102870,autoconfirmed,,14169,37,7,6,663,812,7,1,6,infinity,infinity,31-12-9999,, 2021-08-20,1
3391396,Istanbul,11623678,autoconfirmed,,9048,Fewer than 30 watchers,,8,515,191,0,0,5,infinity,infinity,31-12-9999,, 2021-08-20,1
3396483,EMD GP40-based passenger locomotives,108601,autoconfirmed,,212551,160,16,22,20952,4698,16,8,89,infinity,infinity,31-12-9999,, 2021-08-20,1
3396767,Bil'in,69147,extendedconfirmed,,3092,35,15,8,217,63,0,0,6,infinity,infinity,31-12-9999,, 2021-08-20,1
3407708,José Ángel Gutiérrez,80709,autoconfirmed,,82561,536,32,3,237020,4330,7,7,37,infinity,infinity,31-12-9999,, 2021-08-20,1
3410343,List of Sonic the Hedgehog characters,2019039,autoconfirmed,,6677,Fewer than 30 watchers,,0,168,26,0,0,6,infinity,infinity,31-12-9999,, 2021-08-20,1
3411111,Master of Technology,36545,sysop,,32,Fewer than 30 watchers,,0,21,5,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3414021,George W. Bush,35126032,autoconfirmed,,33857,172,11,29,39504,4004,1,1,16,infinity,infinity,31-12-9999,, 2021-08-20,1
3418303,Harry S. Truman,16134057,autoconfirmed,,90370,1305,88,32,25990,6653,1,1,34,infinity,infinity,31-12-9999,, 2021-08-20,1
3418900,Cast a Giant Shadow,338649,extendedconfirmed,,70,38,19,0,2,1,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
3425541,Eva Angelina,3101442,autoconfirmed,,7300,36,3,2,198,622,0,0,4,infinity,infinity,31-12-9999,, 2021-08-20,1
3430163,Magic beans,4999,sysop,,215,Fewer than 30 watchers,,0,1646,17,0,0,5,infinity,infinity,31-12-9999,, 2021-08-20,1
3434023,Crips,9855713,autoconfirmed,,41785,130,19,19,9980,1626,10,2,21,infinity,infinity,31-12-9999,, 2021-08-20,1
3440918,Economy of Karachi,138966,extendedconfirmed,,2487,Fewer than 30 watchers,,1,2273,174,0,0,8,infinity,infinity,31-12-9999,, 2021-08-20,1
3442619,Let them eat cake,3480799,autoconfirmed,,48,Fewer than 30 watchers,,0,18,49,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3448104,Fetal Tissue Experimentation,3615,sysop,,69,Fewer than 30 watchers,,0,887,13,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3449549,Israel–United States relations,1314244,extendedconfirmed,,13170,55,12,7,900,154,0,0,12,infinity,infinity,31-12-9999,, 2021-08-20,1
3460103,Mac Tonight,837801,autoconfirmed,,143,Fewer than 30 watchers,,0,9,31,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
3479332,Madonna albums discography,1945049,autoconfirmed,,65848,177,17,82,6575,5857,3,3,17,infinity,infinity,31-12-9999,, 2021-08-20,1
3484410,Mini (marque),3235669,autoconfirmed,,7778,Fewer than 30 watchers,,0,4857,59,2,2,3,infinity,infinity,31-12-9999,, 2021-08-20,1
3486523,Eurovision,181273,sysop,,62,Fewer than 30 watchers,,0,4,9,0,0,2,infinity,infinity,31-12-9999,, 2021-08-20,1
3489788,Michael Kimmel,221225,autoconfirmed,,20292,Fewer than 30 watchers,,2,169,65,2,1,9,infinity,infinity,31-12-9999,, 2021-08-20,1
3492883,Kronk's New Groove,635219,autoconfirmed,,472,Fewer than 30 watchers,,1,73,37,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3506426,Major League Gaming,814624,autoconfirmed,,147611,94,10,3,16591,8415,3,3,,infinity,infinity,31-12-9999,, 2021-08-20,1
3508629,List of musical films by year,1393226,autoconfirmed,,41989,229,21,40,86034,3696,2,2,6,infinity,infinity,31-12-9999,, 2021-08-20,1
3508785,Dani Alves,5017869,autoconfirmed,,34115,118,10,2,8270,1787,3,3,9,infinity,infinity,31-12-9999,, 2021-08-20,1
3508951,List of Billboard Hot 100 number ones of 2006,70748,autoconfirmed,,47444,93,16,21,5735,930,0,0,12,infinity,infinity,31-12-9999,, 2021-08-20,1
3522778,Jennifer Lopez discography,1107478,autoconfirmed,,35,54,7,0,304,3,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3524844,Jadeja,254539,extendedconfirmed,,109987,176,16,36,4361,1522,0,0,32,infinity,infinity,31-12-9999,, 2021-08-20,1
3525871,Lebanese people,1969547,autoconfirmed,,47194,152,23,22,65742,1455,4,2,17,infinity,infinity,31-12-9999,, 2021-08-20,1
3526058,Majdal Shams,143907,extendedconfirmed,,16991,117,14,6,8347,474,1,1,13,infinity,infinity,31-12-9999,, 2021-08-20,1
3526803,Fire Emblem: Thracia 776,402460,autoconfirmed,,45,87,15,0,3189,1,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3526942,Economic fascism,3121,sysop,,91,Fewer than 30 watchers,,0,4,16,0,0,2,infinity,infinity,31-12-9999,, 2021-08-20,1
3527049,Emma Harrison,44102,autoconfirmed,,25137,307,33,12,28770,1555,0,0,14,infinity,infinity,31-12-9999,, 2021-08-20,1
3530857,Miss Alabama USA,157000,autoconfirmed,,91,Fewer than 30 watchers,,0,43,394,0,0,4,infinity,infinity,31-12-9999,, 2021-08-20,1
3531328,Miss Alaska USA,79339,autoconfirmed,,134219,291,36,13,108878,3601,1,1,19,infinity,infinity,31-12-9999,, 2021-08-20,1
3537613,List of Australian television presenters,169387,autoconfirmed,,7646,Fewer than 30 watchers,,3,764,411,0,0,6,infinity,infinity,31-12-9999,, 2021-08-20,1
3538069,Deepika Padukone,22504820,extendedconfirmed,,19587,Fewer than 30 watchers,,0,301,290,0,0,6,infinity,infinity,31-12-9999,, 2021-08-20,1
3541155,Consensual BDSM,5859,autoconfirmed,,9048,Fewer than 30 watchers,,1,7,93,1,1,10,infinity,infinity,31-12-9999,, 2021-08-20,1
3545769,Christina Aguilera discography,1002928,autoconfirmed,,14332,Fewer than 30 watchers,,0,8316,139,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
3546543,Diamond Princess (ship),1507197,autoconfirmed,,10823,113,12,8,18923,2451,0,0,13,infinity,infinity,31-12-9999,, 2021-08-20,1
3547928,Geneva Conference (1973),29618,extendedconfirmed,,18763,Fewer than 30 watchers,,1,437,95,0,0,4,infinity,infinity,31-12-9999,, 2021-08-20,1
3550538,List of largest empires,6003546,autoconfirmed,,29805,Fewer than 30 watchers,,2,3390,168,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3552917,Bnei Atzmon,17674,extendedconfirmed,,73348,379,45,35,50384,3627,1,1,21,infinity,infinity,31-12-9999,, 2021-08-20,1
3559995,Kamal Nasser,73742,extendedconfirmed,,6100,32,7,4,106,169,0,0,6,infinity,infinity,31-12-9999,, 2021-08-20,1
3563411,Malabar District,227621,autoconfirmed,,111845,247,38,28,98802,19119,36,12,4,infinity,infinity,31-12-9999,, 2021-08-20,1
3563969,Doosan,86201,sysop,,25,Fewer than 30 watchers,,0,16,2,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3568238,List of animation studios,850797,autoconfirmed,,25541,235,16,14,50374,2966,1,1,8,infinity,infinity,31-12-9999,, 2021-08-20,1
3572943,Les Stroud,890942,autoconfirmed,,22,Fewer than 30 watchers,,0,27,25,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3576961,HTTP/1.0 404 Object Not Found,,sysop,,27,Fewer than 30 watchers,,0,6,2,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3580834,Gadid,14877,extendedconfirmed,,2025,Fewer than 30 watchers,,4,127,41,1,1,8,infinity,infinity,31-12-9999,, 2021-08-20,1
3581692,Gulshan Kumar,4372824,autoconfirmed,,15756,Fewer than 30 watchers,,1,16714,356,7,3,4,infinity,infinity,31-12-9999,, 2021-08-20,1
3581865,Frank Slide,647750,autoconfirmed,,56,130,13,0,2786,1,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3584534,Game of Death II,235801,autoconfirmed,,7673,167,26,40,56819,1728,0,0,4,infinity,infinity,31-12-9999,, 2021-08-20,1
3585479,FART,78719,autoconfirmed,,13267,30,6,1,3310,300,0,0,9,infinity,infinity,31-12-9999,, 2021-08-20,1
3589496,Isuzu Panther,188109,autoconfirmed,,103968,681,74,17,55818,6695,6,6,30,infinity,infinity,31-12-9999,, 2021-08-20,1
3590967,Ian Watkins (Lostprophets singer),1571899,autoconfirmed,,27640,108,12,15,26238,1001,0,0,16,infinity,infinity,31-12-9999,, 2021-08-20,1
3592608,Mauricio Macri,2230890,autoconfirmed,,57467,248,25,9,225670,2565,2,2,19,infinity,infinity,31-12-9999,, 2021-08-20,1
3604314,Justin Norris,257305,autoconfirmed,,14280,244,21,9,45087,2112,0,0,10,infinity,infinity,31-12-9999,, 2021-08-20,1
3605418,Maha Bodhi School,5938,autoconfirmed,,27485,Fewer than 30 watchers,,2,7266,1328,7,3,16,infinity,infinity,31-12-9999,, 2021-08-20,1
3606492,Gang-stalking,1908,sysop,,42,Fewer than 30 watchers,,0,0,31,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3607937,Malaysia,20740000,autoconfirmed,,28674,Fewer than 30 watchers,,0,634,522,0,0,5,infinity,infinity,31-12-9999,, 2021-08-20,1
3608909,Mike Lester,24624,autoconfirmed,,681,Fewer than 30 watchers,,1,966,857,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3611597,Aquadon,1607,sysop,,100,Fewer than 30 watchers,,0,213,5,0,0,5,infinity,infinity,31-12-9999,, 2021-08-20,1
3618825,Liam Butcher,187853,autoconfirmed,,54216,56,5,3,960,971,1,1,20,infinity,infinity,31-12-9999,, 2021-08-20,1
3620975,David Cage,1071547,autoconfirmed,,31420,31,There may or may not be a watching user visiting recent edits,4,3231,3870,0,0,4,infinity,infinity,31-12-9999,, 2021-08-20,1
3621324,Disney Sing-Along Songs,555633,autoconfirmed,,9796,Fewer than 30 watchers,,3,953,1231,0,0,11,infinity,infinity,31-12-9999,, 2021-08-20,1
3626619,List of heaviest people,991950,autoconfirmed,,19010,Fewer than 30 watchers,,6,6758,151,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
3627762,Irish Singles Chart,360426,autoconfirmed,,27841,78,5,1,42463,953,4,3,10,infinity,infinity,31-12-9999,, 2021-08-20,1
3628197,Al-Bireh,118584,extendedconfirmed,,23288,43,4,6,170,164,0,0,5,infinity,infinity,31-12-9999,, 2021-08-20,1
3630757,India at the Olympics,3490702,autoconfirmed,,3990,79,4,1,3067,1489,0,0,4,infinity,infinity,31-12-9999,, 2021-08-20,1
3634743,Molly Baker,4916,autoconfirmed,,10818,Fewer than 30 watchers,,0,166,66,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
3638516,Gadabuursi,181564,extendedconfirmed,,51281,145,14,14,15549,1854,0,0,21,infinity,infinity,31-12-9999,, 2021-08-20,1
3643634,Chris,471934,autoconfirmed,,31837,411,28,22,44300,3358,2,2,18,infinity,infinity,31-12-9999,, 2021-08-20,1
3645434,Chuck Norris facts,1025464,autoconfirmed,,6350,Fewer than 30 watchers,,0,118,134,0,0,17,infinity,infinity,31-12-9999,, 2021-08-20,1
3651939,Court of Night-Blooming Flowers,7539,autoconfirmed,,34,Fewer than 30 watchers,,0,1,3,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3663075,"List of gay, lesbian or bisexual people: A",1019626,autoconfirmed,,37575,Fewer than 30 watchers,,0,1192,144,10,1,2,infinity,infinity,31-12-9999,, 2021-08-20,1
3663097,"List of gay, lesbian or bisexual people: H",278226,autoconfirmed,,106,Fewer than 30 watchers,,0,248,1,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
3663111,"List of gay, lesbian or bisexual people: M",693936,autoconfirmed,,106,Fewer than 30 watchers,,0,254,1,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
3663125,"List of gay, lesbian or bisexual people: P–Q",366749,autoconfirmed,,106,Fewer than 30 watchers,,0,303,1,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
3663132,"List of gay, lesbian or bisexual people: T–V",347854,autoconfirmed,,106,33,2,0,233,1,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
3672641,Chesapeake and Ohio 614,78112,autoconfirmed,,61905,205,36,19,33389,2962,1,1,9,infinity,infinity,31-12-9999,, 2021-08-20,1
3673381,Goldbug (Transformers),32973,autoconfirmed,,43,Fewer than 30 watchers,,0,0,17,0,0,2,infinity,infinity,31-12-9999,, 2021-08-20,1
3676478,Assassination of Yitzhak Rabin,773294,extendedconfirmed,,5111,Fewer than 30 watchers,,7,72,51,0,0,7,infinity,infinity,31-12-9999,, 2021-08-20,1
3677256,An-Najah National University,90554,extendedconfirmed,,91,30,30,0,1,1,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
3683994,Flag Building,220987,autoconfirmed,,116181,339,19,4,49732,5218,6,3,35,infinity,infinity,31-12-9999,, 2021-08-20,1
3690597,Laa Laa,7018,sysop,,52,Fewer than 30 watchers,,0,672,10,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
3690611,Kevin Lynch (hunger striker),75987,autoconfirmed,,307573,1764,129,49,351434,19854,26,15,67,infinity,infinity,31-12-9999,, 2021-08-20,1
3693803,Jack Hoppus,1199,sysop,,201,Fewer than 30 watchers,,0,12,28,0,0,3,infinity,infinity,31-12-9999,, 2021-08-20,1
3695362,List of South African musicians,711943,autoconfirmed,,3534,Fewer than 30 watchers,,2,14,38,0,0,7,infinity,infinity,31-12-9999,, 2021-08-20,1
3701436,Gan Or,11071,extendedconfirmed,,42742,51,9,4,4536,536,0,0,6,infinity,infinity,31-12-9999,, 2021-08-20,1
3703446,Jimmy Wales,3832030,autoconfirmed,,40134,257,24,8,134115,4453,3,2,20,infinity,infinity,31-12-9999,, 2021-08-20,1
3703746,"Julfa, Azerbaijan (city)",65517,autoconfirmed,,53898,474,40,22,15489,6833,2,2,17,infinity,infinity,31-12-9999,, 2021-08-20,1
3704049,Abu Ali Mustapha Brigades,57660,extendedconfirmed,,107195,449,46,9,10983,3840,8,6,19,infinity,infinity,31-12-9999,, 2021-08-20,1
3710240,Chelsea Fox,286615,autoconfirmed,,775,155,20,3,1113,516,0,0,,infinity,infinity,31-12-9999,, 2021-08-20,1
